cbsa	metro_name	yr	qtr	index_nsa	index_sa
31140	"Louisville/Jefferson County, KY-IN"	2005	4	193.63	194.32
31140	"Louisville/Jefferson County, KY-IN"	2006	1	194.55	196.13
31140	"Louisville/Jefferson County, KY-IN"	2006	2	197.31	196.01
31140	"Louisville/Jefferson County, KY-IN"	2006	3	199.19	197.56
31140	"Louisville/Jefferson County, KY-IN"	2006	4	195.89	196.74
31140	"Louisville/Jefferson County, KY-IN"	2007	1	198.28	200.25
31140	"Louisville/Jefferson County, KY-IN"	2007	2	202.02	200.61
31140	"Louisville/Jefferson County, KY-IN"	2007	3	201.53	199.5
31140	"Louisville/Jefferson County, KY-IN"	2007	4	198.8	199.71
31140	"Louisville/Jefferson County, KY-IN"	2008	1	197.9	200.33
31140	"Louisville/Jefferson County, KY-IN"	2008	2	200.74	199.19
31140	"Louisville/Jefferson County, KY-IN"	2008	3	199.88	197.61
31140	"Louisville/Jefferson County, KY-IN"	2008	4	192.61	193.42
31140	"Louisville/Jefferson County, KY-IN"	2009	1	189.01	191.75
31140	"Louisville/Jefferson County, KY-IN"	2009	2	195.75	194.1
31140	"Louisville/Jefferson County, KY-IN"	2009	3	198.67	196.32
31140	"Louisville/Jefferson County, KY-IN"	2009	4	193.29	193.91
31140	"Louisville/Jefferson County, KY-IN"	2010	1	189.55	192.67
31140	"Louisville/Jefferson County, KY-IN"	2010	2	193.85	192.12
31140	"Louisville/Jefferson County, KY-IN"	2010	3	194.52	192.18
31140	"Louisville/Jefferson County, KY-IN"	2010	4	191.74	192.21
31140	"Louisville/Jefferson County, KY-IN"	2011	1	187.11	190.34
31140	"Louisville/Jefferson County, KY-IN"	2011	2	190.57	188.89
31140	"Louisville/Jefferson County, KY-IN"	2011	3	190.24	187.9
31140	"Louisville/Jefferson County, KY-IN"	2011	4	189.73	190.19
31140	"Louisville/Jefferson County, KY-IN"	2012	1	188.08	191.29
31140	"Louisville/Jefferson County, KY-IN"	2012	2	195.2	193.52
31140	"Louisville/Jefferson County, KY-IN"	2012	3	196.22	193.86
31140	"Louisville/Jefferson County, KY-IN"	2012	4	195.33	195.82
31140	"Louisville/Jefferson County, KY-IN"	2013	1	193.68	196.85
31140	"Louisville/Jefferson County, KY-IN"	2013	2	200.72	199.02
31140	"Louisville/Jefferson County, KY-IN"	2013	3	204.76	202.37
31140	"Louisville/Jefferson County, KY-IN"	2013	4	201.77	202.33
31140	"Louisville/Jefferson County, KY-IN"	2014	1	201.56	204.72
31140	"Louisville/Jefferson County, KY-IN"	2014	2	207.49	205.72
31140	"Louisville/Jefferson County, KY-IN"	2014	3	212.54	210.14
31140	"Louisville/Jefferson County, KY-IN"	2014	4	208.83	209.45
31140	"Louisville/Jefferson County, KY-IN"	2015	1	212.45	215.67
31140	"Louisville/Jefferson County, KY-IN"	2015	2	220.4	218.54
31140	"Louisville/Jefferson County, KY-IN"	2015	3	221.03	218.61
31140	"Louisville/Jefferson County, KY-IN"	2015	4	223.75	224.44
31140	"Louisville/Jefferson County, KY-IN"	2016	1	221.19	224.45
32820	"Memphis, TN-MS-AR"	1991	1	100	100
32820	"Memphis, TN-MS-AR"	1991	2	99.97	100.82
32820	"Memphis, TN-MS-AR"	1991	3	101.05	100.9
32820	"Memphis, TN-MS-AR"	1991	4	101.62	101.91
32820	"Memphis, TN-MS-AR"	1992	1	103.44	103.49
32820	"Memphis, TN-MS-AR"	1992	2	101.5	102.32
32820	"Memphis, TN-MS-AR"	1992	3	102.99	102.85
32820	"Memphis, TN-MS-AR"	1992	4	102.66	102.94
32820	"Memphis, TN-MS-AR"	1993	1	103.9	104.04
32820	"Memphis, TN-MS-AR"	1993	2	104.12	104.86
32820	"Memphis, TN-MS-AR"	1993	3	106.34	106.17
32820	"Memphis, TN-MS-AR"	1993	4	106.76	107.09
32820	"Memphis, TN-MS-AR"	1994	1	107.68	107.94
32820	"Memphis, TN-MS-AR"	1994	2	108.7	109.3
32820	"Memphis, TN-MS-AR"	1994	3	111.57	111.4
32820	"Memphis, TN-MS-AR"	1994	4	112.83	113.26
32820	"Memphis, TN-MS-AR"	1995	1	113.43	113.79
32820	"Memphis, TN-MS-AR"	1995	2	114.41	114.84
32820	"Memphis, TN-MS-AR"	1995	3	115.49	115.34
32820	"Memphis, TN-MS-AR"	1995	4	118.26	118.8
32820	"Memphis, TN-MS-AR"	1996	1	117.39	117.85
32820	"Memphis, TN-MS-AR"	1996	2	120.49	120.73
32820	"Memphis, TN-MS-AR"	1996	3	122.08	122.04
32820	"Memphis, TN-MS-AR"	1996	4	121.38	121.94
32820	"Memphis, TN-MS-AR"	1997	1	123.32	123.86
32820	"Memphis, TN-MS-AR"	1997	2	125.68	125.8
32820	"Memphis, TN-MS-AR"	1997	3	126.34	126.36
32820	"Memphis, TN-MS-AR"	1997	4	126.21	126.78
32820	"Memphis, TN-MS-AR"	1998	1	128.52	129.11
32820	"Memphis, TN-MS-AR"	1998	2	130.38	130.45
32820	"Memphis, TN-MS-AR"	1998	3	132.53	132.63
32820	"Memphis, TN-MS-AR"	1998	4	135.05	135.58
32820	"Memphis, TN-MS-AR"	1999	1	136.3	136.96
32820	"Memphis, TN-MS-AR"	1999	2	138.34	138.43
32820	"Memphis, TN-MS-AR"	1999	3	139.21	139.36
32820	"Memphis, TN-MS-AR"	1999	4	141	141.45
32820	"Memphis, TN-MS-AR"	2000	1	139.99	140.71
32820	"Memphis, TN-MS-AR"	2000	2	141.86	141.94
32820	"Memphis, TN-MS-AR"	2000	3	143.67	143.92
32820	"Memphis, TN-MS-AR"	2000	4	142.72	143.02
32820	"Memphis, TN-MS-AR"	2001	1	144.32	145.16
32820	"Memphis, TN-MS-AR"	2001	2	144.86	144.93
32820	"Memphis, TN-MS-AR"	2001	3	145.08	145.29
32820	"Memphis, TN-MS-AR"	2001	4	146.02	146.36
32820	"Memphis, TN-MS-AR"	2002	1	146.11	146.99
32820	"Memphis, TN-MS-AR"	2002	2	148.3	148.33
32820	"Memphis, TN-MS-AR"	2002	3	149.08	149.23
32820	"Memphis, TN-MS-AR"	2002	4	150.09	150.57
32820	"Memphis, TN-MS-AR"	2003	1	150.79	151.7
32820	"Memphis, TN-MS-AR"	2003	2	152.81	152.76
32820	"Memphis, TN-MS-AR"	2003	3	153.09	153.16
32820	"Memphis, TN-MS-AR"	2003	4	155.5	156.19
32820	"Memphis, TN-MS-AR"	2004	1	155.16	156.09
32820	"Memphis, TN-MS-AR"	2004	2	158.15	157.96
32820	"Memphis, TN-MS-AR"	2004	3	160.36	160.41
32820	"Memphis, TN-MS-AR"	2004	4	159.29	160.08
32820	"Memphis, TN-MS-AR"	2005	1	161.97	163.13
32820	"Memphis, TN-MS-AR"	2005	2	164.17	163.75
32820	"Memphis, TN-MS-AR"	2005	3	166.68	166.65
32820	"Memphis, TN-MS-AR"	2005	4	167.29	168.12
32820	"Memphis, TN-MS-AR"	2006	1	170.29	171.94
32820	"Memphis, TN-MS-AR"	2006	2	173.57	172.85
32820	"Memphis, TN-MS-AR"	2006	3	172.75	172.47
32820	"Memphis, TN-MS-AR"	2006	4	173.42	174.29
32820	"Memphis, TN-MS-AR"	2007	1	174.32	176.72
32820	"Memphis, TN-MS-AR"	2007	2	177.28	176.04
32820	"Memphis, TN-MS-AR"	2007	3	174.96	174.42
32820	"Memphis, TN-MS-AR"	2007	4	173.63	174.6
32820	"Memphis, TN-MS-AR"	2008	1	168.94	171.91
32820	"Memphis, TN-MS-AR"	2008	2	169.61	168.02
32820	"Memphis, TN-MS-AR"	2008	3	164.74	163.95
32820	"Memphis, TN-MS-AR"	2008	4	161.25	162.24
32820	"Memphis, TN-MS-AR"	2009	1	151.2	154.36
32820	"Memphis, TN-MS-AR"	2009	2	157.14	155.31
32820	"Memphis, TN-MS-AR"	2009	3	158.28	157.37
32820	"Memphis, TN-MS-AR"	2009	4	152.77	153.8
32820	"Memphis, TN-MS-AR"	2010	1	150.39	153.74
32820	"Memphis, TN-MS-AR"	2010	2	159.07	157.09
32820	"Memphis, TN-MS-AR"	2010	3	152.43	151.42
32820	"Memphis, TN-MS-AR"	2010	4	146.07	147.26
32820	"Memphis, TN-MS-AR"	2011	1	146.54	149.74
32820	"Memphis, TN-MS-AR"	2011	2	146.56	144.65
32820	"Memphis, TN-MS-AR"	2011	3	148.17	147.23
32820	"Memphis, TN-MS-AR"	2011	4	148.48	149.98
32820	"Memphis, TN-MS-AR"	2012	1	145.18	147.89
32820	"Memphis, TN-MS-AR"	2012	2	150.92	149.07
32820	"Memphis, TN-MS-AR"	2012	3	150.45	149.62
32820	"Memphis, TN-MS-AR"	2012	4	151.35	153.06
32820	"Memphis, TN-MS-AR"	2013	1	152.58	154.94
32820	"Memphis, TN-MS-AR"	2013	2	160.15	158.31
32820	"Memphis, TN-MS-AR"	2013	3	161.19	160.53
32820	"Memphis, TN-MS-AR"	2013	4	159.79	161.71
32820	"Memphis, TN-MS-AR"	2014	1	162.7	164.79
32820	"Memphis, TN-MS-AR"	2014	2	164.59	162.83
32820	"Memphis, TN-MS-AR"	2014	3	166.63	166.07
32820	"Memphis, TN-MS-AR"	2014	4	163.56	165.64
32820	"Memphis, TN-MS-AR"	2015	1	167.5	169.36
32820	"Memphis, TN-MS-AR"	2015	2	172.65	170.82
32820	"Memphis, TN-MS-AR"	2015	3	171.96	171.47
32820	"Memphis, TN-MS-AR"	2015	4	172.27	174.64
32820	"Memphis, TN-MS-AR"	2016	1	173.51	175.16
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	1991	1	100	100
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	1991	2	100.07	100.17
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	1991	3	101.13	100.6
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	1991	4	103.31	102.83
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	1992	1	103.55	103.51
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	1992	2	103.43	103.53
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	1992	3	104.51	103.97
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	1992	4	105.9	105.44
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	1993	1	106.41	106.34
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	1993	2	110	110.07
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	1993	3	113.79	113.19
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	1993	4	115.07	114.67
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	1994	1	116.74	116.64
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	1994	2	117.22	117.19
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	1994	3	119.68	119.09
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	1994	4	119.2	118.9
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	1995	1	121.02	120.89
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	1995	2	121.31	121.13
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	1995	3	122.45	121.92
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	1995	4	123.89	123.71
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	1996	1	123.19	122.99
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	1996	2	126.03	125.65
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	1996	3	127.18	126.8
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	1996	4	127.98	127.85
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	1997	1	128.3	128.05
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	1997	2	128.36	127.81
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	1997	3	127.86	127.64
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	1997	4	128.25	128.14
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	1998	1	129.74	129.47
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	1998	2	132.57	131.89
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	1998	3	132.63	132.51
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	1998	4	133.17	133.03
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	1999	1	135.65	135.41
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	1999	2	137.3	136.56
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	1999	3	138.44	138.29
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	1999	4	141.61	141.45
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2000	1	144.45	144.24
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2000	2	147.4	146.63
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2000	3	149.57	149.35
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2000	4	153.27	152.99
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2001	1	158.98	158.89
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2001	2	163.29	162.46
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2001	3	169.62	169.29
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2001	4	175.5	175.1
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2002	1	180.14	180.17
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2002	2	188.36	187.42
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2002	3	196.51	196.18
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2002	4	204.02	203.37
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2003	1	211.98	212.11
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2003	2	222.23	221.13
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2003	3	230.59	230.26
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2003	4	240.61	239.82
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2004	1	249.09	249.07
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2004	2	263.59	262.38
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2004	3	275.44	275.32
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2004	4	290.37	289.25
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2005	1	307.98	307.63
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2005	2	329.04	327.75
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2005	3	346.11	346.16
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2005	4	371.05	369.52
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2006	1	382.38	381.7
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2006	2	391.44	390.17
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2006	3	400.3	400.23
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2006	4	406.38	404.64
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2007	1	419.26	418.71
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2007	2	420.88	419.74
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2007	3	413.2	412.35
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2007	4	402.03	400.46
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2008	1	368.71	369.04
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2008	2	326.1	325
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2008	3	285.9	284.64
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2008	4	266.09	265.08
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2009	1	225.1	226.2
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2009	2	231.61	230.37
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2009	3	241.19	239.6
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2009	4	230.01	229.15
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2010	1	232.03	234.36
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2010	2	233.61	231.49
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2010	3	230.15	228.37
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2010	4	224.91	224.21
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2011	1	213.78	216.65
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2011	2	217.95	215.33
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2011	3	217.16	215.38
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2011	4	218.1	217.61
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2012	1	217.14	220.48
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2012	2	242.78	239.23
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2012	3	238.31	236.46
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2012	4	250.63	250.38
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2013	1	252.6	256.32
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2013	2	269.09	264.95
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2013	3	265.58	263.66
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2013	4	272.25	272.24
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2014	1	279.71	283.53
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2014	2	290.03	285.47
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2014	3	299.41	297.38
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2014	4	301.38	301.8
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2015	1	303.63	307.01
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2015	2	320.65	315.98
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2015	3	324.63	322.4
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2015	4	327.31	327.97
33124	"Miami-Miami Beach-Kendall, FL  (MSAD)"	2016	1	333.2	336.49
33340	"Milwaukee-Waukesha-West Allis, WI"	1991	1	100	100
33340	"Milwaukee-Waukesha-West Allis, WI"	1991	2	102.7	101.04
33340	"Milwaukee-Waukesha-West Allis, WI"	1991	3	103.84	102.32
33340	"Milwaukee-Waukesha-West Allis, WI"	1991	4	103.96	103.42
33340	"Milwaukee-Waukesha-West Allis, WI"	1992	1	105.45	105.43
33340	"Milwaukee-Waukesha-West Allis, WI"	1992	2	109.57	107.83
33340	"Milwaukee-Waukesha-West Allis, WI"	1992	3	111.54	109.9
33340	"Milwaukee-Waukesha-West Allis, WI"	1992	4	112.66	112.06
33340	"Milwaukee-Waukesha-West Allis, WI"	1993	1	113.12	113.09
33340	"Milwaukee-Waukesha-West Allis, WI"	1993	2	117.21	115.38
33340	"Milwaukee-Waukesha-West Allis, WI"	1993	3	119.49	117.71
33340	"Milwaukee-Waukesha-West Allis, WI"	1993	4	121.17	120.51
33340	"Milwaukee-Waukesha-West Allis, WI"	1994	1	124	123.97
33340	"Milwaukee-Waukesha-West Allis, WI"	1994	2	126.86	124.93
33340	"Milwaukee-Waukesha-West Allis, WI"	1994	3	126.44	124.51
33340	"Milwaukee-Waukesha-West Allis, WI"	1994	4	126.7	126.03
33340	"Milwaukee-Waukesha-West Allis, WI"	1995	1	126.1	126.04
33340	"Milwaukee-Waukesha-West Allis, WI"	1995	2	129.03	127.13
33340	"Milwaukee-Waukesha-West Allis, WI"	1995	3	131.32	129.26
33340	"Milwaukee-Waukesha-West Allis, WI"	1995	4	131.04	130.35
33340	"Milwaukee-Waukesha-West Allis, WI"	1996	1	130.83	130.75
33340	"Milwaukee-Waukesha-West Allis, WI"	1996	2	133.93	132.04
33340	"Milwaukee-Waukesha-West Allis, WI"	1996	3	134.91	132.69
33340	"Milwaukee-Waukesha-West Allis, WI"	1996	4	133.73	133.09
33340	"Milwaukee-Waukesha-West Allis, WI"	1997	1	135.08	134.97
33340	"Milwaukee-Waukesha-West Allis, WI"	1997	2	136.01	134.16
33340	"Milwaukee-Waukesha-West Allis, WI"	1997	3	137.82	135.42
33340	"Milwaukee-Waukesha-West Allis, WI"	1997	4	138.04	137.48
33340	"Milwaukee-Waukesha-West Allis, WI"	1998	1	139.25	139.11
33340	"Milwaukee-Waukesha-West Allis, WI"	1998	2	142.74	140.83
33340	"Milwaukee-Waukesha-West Allis, WI"	1998	3	145.22	142.6
33340	"Milwaukee-Waukesha-West Allis, WI"	1998	4	145.07	144.57
33340	"Milwaukee-Waukesha-West Allis, WI"	1999	1	146.62	146.46
33340	"Milwaukee-Waukesha-West Allis, WI"	1999	2	150.49	148.51
33340	"Milwaukee-Waukesha-West Allis, WI"	1999	3	153.89	151.02
33340	"Milwaukee-Waukesha-West Allis, WI"	1999	4	153.56	153.06
33340	"Milwaukee-Waukesha-West Allis, WI"	2000	1	156.42	156.34
33340	"Milwaukee-Waukesha-West Allis, WI"	2000	2	160.42	158.29
33340	"Milwaukee-Waukesha-West Allis, WI"	2000	3	164.33	161.21
33340	"Milwaukee-Waukesha-West Allis, WI"	2000	4	162.98	162.41
33340	"Milwaukee-Waukesha-West Allis, WI"	2001	1	165.9	165.92
33340	"Milwaukee-Waukesha-West Allis, WI"	2001	2	171.33	169.02
33340	"Milwaukee-Waukesha-West Allis, WI"	2001	3	173.4	170.07
33340	"Milwaukee-Waukesha-West Allis, WI"	2001	4	174.9	174.23
33340	"Milwaukee-Waukesha-West Allis, WI"	2002	1	175.59	175.76
33340	"Milwaukee-Waukesha-West Allis, WI"	2002	2	181.15	178.6
33340	"Milwaukee-Waukesha-West Allis, WI"	2002	3	187.2	183.66
33340	"Milwaukee-Waukesha-West Allis, WI"	2002	4	187.96	187.16
33340	"Milwaukee-Waukesha-West Allis, WI"	2003	1	189.74	190.03
33340	"Milwaukee-Waukesha-West Allis, WI"	2003	2	197.93	195.07
33340	"Milwaukee-Waukesha-West Allis, WI"	2003	3	201.95	198.12
33340	"Milwaukee-Waukesha-West Allis, WI"	2003	4	203.68	202.87
33340	"Milwaukee-Waukesha-West Allis, WI"	2004	1	207.72	208.13
33340	"Milwaukee-Waukesha-West Allis, WI"	2004	2	213.16	209.85
33340	"Milwaukee-Waukesha-West Allis, WI"	2004	3	218.28	214.16
33340	"Milwaukee-Waukesha-West Allis, WI"	2004	4	219.44	218.78
33340	"Milwaukee-Waukesha-West Allis, WI"	2005	1	221.13	221.57
33340	"Milwaukee-Waukesha-West Allis, WI"	2005	2	229.53	225.76
33340	"Milwaukee-Waukesha-West Allis, WI"	2005	3	234.39	229.84
33340	"Milwaukee-Waukesha-West Allis, WI"	2005	4	232.72	232.42
33340	"Milwaukee-Waukesha-West Allis, WI"	2006	1	232.96	233.42
33340	"Milwaukee-Waukesha-West Allis, WI"	2006	2	236.6	232.46
33340	"Milwaukee-Waukesha-West Allis, WI"	2006	3	237.57	232.76
33340	"Milwaukee-Waukesha-West Allis, WI"	2006	4	233.26	233.4
33340	"Milwaukee-Waukesha-West Allis, WI"	2007	1	235.66	236.25
33340	"Milwaukee-Waukesha-West Allis, WI"	2007	2	241.57	237
33340	"Milwaukee-Waukesha-West Allis, WI"	2007	3	238.82	233.83
33340	"Milwaukee-Waukesha-West Allis, WI"	2007	4	231.46	231.78
33340	"Milwaukee-Waukesha-West Allis, WI"	2008	1	227.96	229
33340	"Milwaukee-Waukesha-West Allis, WI"	2008	2	230.5	225.61
33340	"Milwaukee-Waukesha-West Allis, WI"	2008	3	227.87	223.06
33340	"Milwaukee-Waukesha-West Allis, WI"	2008	4	218.94	219.2
33340	"Milwaukee-Waukesha-West Allis, WI"	2009	1	217.53	219.2
33340	"Milwaukee-Waukesha-West Allis, WI"	2009	2	216.02	210.93
33340	"Milwaukee-Waukesha-West Allis, WI"	2009	3	220.36	215.66
33340	"Milwaukee-Waukesha-West Allis, WI"	2009	4	211.25	211.34
33340	"Milwaukee-Waukesha-West Allis, WI"	2010	1	208.6	210.9
33340	"Milwaukee-Waukesha-West Allis, WI"	2010	2	215.06	209.65
33340	"Milwaukee-Waukesha-West Allis, WI"	2010	3	208.2	203.55
33340	"Milwaukee-Waukesha-West Allis, WI"	2010	4	205.37	205.39
33340	"Milwaukee-Waukesha-West Allis, WI"	2011	1	194.67	197.29
33340	"Milwaukee-Waukesha-West Allis, WI"	2011	2	203.63	198.33
33340	"Milwaukee-Waukesha-West Allis, WI"	2011	3	199.34	194.77
33340	"Milwaukee-Waukesha-West Allis, WI"	2011	4	193.37	193.27
33340	"Milwaukee-Waukesha-West Allis, WI"	2012	1	188.72	191.53
33340	"Milwaukee-Waukesha-West Allis, WI"	2012	2	198.72	193.53
33340	"Milwaukee-Waukesha-West Allis, WI"	2012	3	200.66	196
33340	"Milwaukee-Waukesha-West Allis, WI"	2012	4	196.03	195.88
33340	"Milwaukee-Waukesha-West Allis, WI"	2013	1	197	199.86
33340	"Milwaukee-Waukesha-West Allis, WI"	2013	2	208.72	203.43
33340	"Milwaukee-Waukesha-West Allis, WI"	2013	3	212.87	207.93
33340	"Milwaukee-Waukesha-West Allis, WI"	2013	4	208.43	208.26
33340	"Milwaukee-Waukesha-West Allis, WI"	2014	1	207.45	210.15
33340	"Milwaukee-Waukesha-West Allis, WI"	2014	2	215.28	210.14
33340	"Milwaukee-Waukesha-West Allis, WI"	2014	3	218.21	213.16
33340	"Milwaukee-Waukesha-West Allis, WI"	2014	4	220.12	219.99
33340	"Milwaukee-Waukesha-West Allis, WI"	2015	1	216.81	219.22
33340	"Milwaukee-Waukesha-West Allis, WI"	2015	2	226.63	221.48
33340	"Milwaukee-Waukesha-West Allis, WI"	2015	3	226.68	221.62
33340	"Milwaukee-Waukesha-West Allis, WI"	2015	4	224.58	224.3
33340	"Milwaukee-Waukesha-West Allis, WI"	2016	1	225.07	227.38
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	1991	1	100	100
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	1991	2	99.01	98.73
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	1991	3	99.32	98.8
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	1991	4	100.41	100.24
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	1992	1	101.21	101.27
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	1992	2	102.17	101.86
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	1992	3	103.73	103.15
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	1992	4	104.06	103.87
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	1993	1	104.84	105
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	1993	2	107.15	106.77
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	1993	3	108.72	108.08
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	1993	4	108.99	108.78
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	1994	1	110.9	111.2
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	1994	2	112.81	112.35
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	1994	3	113.33	112.58
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	1994	4	113.93	113.73
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	1995	1	113.62	114.03
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	1995	2	116.01	115.47
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	1995	3	118.37	117.52
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	1995	4	118.75	118.57
